AÑO,CODIGO_DEPARTAMENTO,DEPARTAMENTO,CODIGO_MUNICIPIO,MUNICIPIO,NIVEL,SECTOR,INSCRITOS,DOCENTES,RELACION_ALUMNO_DOCENTE
2013,22,Jutiapa,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,130,7,18.571428
2011,17,Petén,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,157,8,19.625
2015,5,Escuintla,0,Todos,PRIMARIA DE NIÑOS,TODOS,108298,5207,20.79854
1998,16,Alta Verapaz,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,30474,0,
1996,17,Petén,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,211,0,
2009,16,Alta Verapaz,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,215440,7098,30.352211
1995,15,Baja Verapaz,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,883,0,
2014,10,Suchitepéquez,0,Todos,PRIMARIA DE NIÑOS,TODOS,88143,4033,21.855442
1993,9,Quetzaltenango,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,77366,0,
1998,4,Chimaltenango,0,Todos,PRIMARIA DE NIÑOS,TODOS,62462,0,
2010,2,El Progreso,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,2028,115,17.634782
2008,14,Quiché,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,425,18,23.611111
1998,2,El Progreso,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,1483,0,
2009,10,Suchitepéquez,0,Todos,PRIMARIA DE NIÑOS,TODOS,97419,3493,27.889779
1996,17,Petén,0,Todos,PRIMARIA DE NIÑOS,TODOS,48044,0,
1998,7,Sololá,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,154,0,
2000,21,Jalapa,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,1631,0,
2015,16,Alta Verapaz,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,206422,7955,25.948711
1993,19,Zacapa,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,3187,0,
2005,15,Baja Verapaz,0,Todos,PRIMARIA DE NIÑOS,TODOS,47716,1730,27.581502
2005,1,Guatemala,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,141611,6760,20.948372
2006,1,Guatemala,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,144877,7044,20.567433
1997,7,Sololá,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,153,0,
1993,21,Jalapa,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,21,0,
1995,19,Zacapa,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,25056,0,
1996,12,San Marcos,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,9219,0,
2016,19,Zacapa,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,3412,0,
1999,5,Escuintla,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,13597,0,
1995,4,Chimaltenango,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,0,0,
2014,5,Escuintla,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,13744,1029,13.356656
2001,5,Escuintla,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,195,0,
1992,14,Quiché,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,2404,0,
1993,6,Santa Rosa,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,165,0,
2014,17,Petén,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,92391,4714,19.599278
2003,7,Sololá,0,Todos,PRIMARIA DE NIÑOS,TODOS,63702,2185,29.154233
2011,20,Chiquimula,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,468,22,21.272727
1999,20,Chiquimula,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,46774,0,
1998,22,Jutiapa,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,46,0,
1995,17,Petén,0,Todos,PRIMARIA DE NIÑOS,COOPERATIVA,0,0,
1992,13,Huehuetenango,0,Todos,PRIMARIA DE NIÑOS,TODOS,83202,0,
1992,9,Quetzaltenango,0,Todos,PRIMARIA DE NIÑOS,TODOS,92624,0,
2003,1,Guatemala,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,268696,7019,38.281236
1999,22,Jutiapa,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,3407,0,
2011,20,Chiquimula,0,Todos,PRIMARIA DE NIÑOS,TODOS,72470,3352,21.619928
1996,1,Guatemala,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,215938,0,
2012,17,Petén,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,100449,4567,21.994525
1995,1,Guatemala,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,110978,0,
2016,3,Sacatepéquez,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,419,0,
2011,5,Escuintla,0,Todos,PRIMARIA DE NIÑOS,TODOS,115605,4789,24.139695
2001,14,Quiché,0,Todos,PRIMARIA DE NIÑOS,TODOS,115797,0,
2000,8,Totonicapán,0,Todos,PRIMARIA DE NIÑOS,TODOS,61822,0,
2015,4,Chimaltenango,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,83736,3411,24.548812
1992,14,Quiché,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,53974,0,
2007,22,Jutiapa,0,Todos,PRIMARIA DE NIÑOS,TODOS,87034,2690,32.354646
2016,8,Totonicapán,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,64898,0,
1999,17,Petén,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,65818,0,
2008,20,Chiquimula,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,404,18,22.444444
2009,6,Santa Rosa,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,64445,2407,26.773992
2010,21,Jalapa,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,2564,157,16.33121
2008,12,San Marcos,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,319,13,24.538461
2008,14,Quiché,0,Todos,PRIMARIA DE NIÑOS,TODOS,169086,5673,29.805393
2005,11,Retalhuleu,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,49611,1620,30.624074
2008,2,El Progreso,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,2160,118,18.305084
1992,18,Izabal,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,36471,0,
2004,7,Sololá,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,4489,202,22.222772
2010,4,Chimaltenango,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,90993,3277,27.767165
2008,5,Escuintla,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,1257,48,26.1875
2015,3,Sacatepéquez,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,439,23,19.086956
2013,11,Retalhuleu,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,50263,2374,21.172283
1992,22,Jutiapa,0,Todos,PRIMARIA DE NIÑOS,TODOS,58710,0,
2012,2,El Progreso,0,Todos,PRIMARIA DE NIÑOS,TODOS,28431,1294,21.971406
1993,11,Retalhuleu,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,33541,0,
2015,5,Escuintla,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,93625,3949,23.708533
2003,17,Petén,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,82909,2643,31.369277
2011,2,El Progreso,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,2037,136,14.977941
1996,3,Sacatepéquez,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,6997,0,
2007,10,Suchitepéquez,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,6735,366,18.401639
1998,16,Alta Verapaz,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,82567,0,
1999,9,Quetzaltenango,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,510,0,
1992,15,Baja Verapaz,0,Todos,PRIMARIA DE NIÑOS,TODOS,26067,0,
2007,14,Quiché,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,3971,176,22.5625
1997,16,Alta Verapaz,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,60317,0,
2009,1,Guatemala,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,316367,9147,34.586968
2005,16,Alta Verapaz,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,5643,259,21.787644
2001,7,Sololá,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,4331,0,
2002,19,Zacapa,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,30058,0,
1999,10,Suchitepéquez,0,Todos,PRIMARIA DE NIÑOS,TODOS,68671,0,
1992,7,Sololá,0,Todos,PRIMARIA DE NIÑOS,TODOS,33266,0,
1998,20,Chiquimula,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,660,0,
2006,17,Petén,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,3101,158,19.626582
2004,21,Jalapa,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,49696,1662,29.901323
2001,6,Santa Rosa,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,3685,0,
2012,12,San Marcos,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,101,4,25.25
1998,12,San Marcos,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,130338,0,
1993,9,Quetzaltenango,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,18035,0,
1999,20,Chiquimula,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,3497,0,
1993,1,Guatemala,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,211238,0,
2000,19,Zacapa,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,3594,0,
2004,16,Alta Verapaz,0,Todos,PRIMARIA DE NIÑOS,TODOS,161478,5163,31.276002
1999,14,Quiché,0,Todos,PRIMARIA DE NIÑOS,TODOS,104930,0,
1995,16,Alta Verapaz,0,Todos,PRIMARIA DE NIÑOS,TODOS,70631,0,
1998,10,Suchitepéquez,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,438,0,
1997,3,Sacatepéquez,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,24895,0,
2013,2,El Progreso,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,25150,1105,22.76018
1992,5,Escuintla,0,Todos,PRIMARIA DE NIÑOS,TODOS,77144,0,
1995,15,Baja Verapaz,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,26775,0,
1999,18,Izabal,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,736,0,
1998,10,Suchitepéquez,0,Todos,PRIMARIA DE NIÑOS,TODOS,55949,0,
2015,18,Izabal,0,Todos,PRIMARIA DE NIÑOS,TODOS,66640,3463,19.24343
2008,12,San Marcos,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,190945,5825,32.780257
2011,18,Izabal,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,71144,3032,23.464379
1999,12,San Marcos,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,703,0,
2005,1,Guatemala,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,288275,7602,37.920941
2000,6,Santa Rosa,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,51897,0,
2009,12,San Marcos,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,200797,6796,29.54635
2011,4,Chimaltenango,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,11973,729,16.423868
2008,21,Jalapa,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,2556,143,17.874125
1995,7,Sololá,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,33969,0,
2007,18,Izabal,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,5510,308,17.88961
2008,10,Suchitepéquez,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,114,5,22.8
1995,10,Suchitepéquez,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,9463,0,
2010,20,Chiquimula,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,394,21,18.761904
2009,10,Suchitepéquez,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,102,4,25.5
2011,10,Suchitepéquez,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,6488,467,13.892933
1997,1,Guatemala,0,Todos,PRIMARIA DE NIÑOS,TODOS,330045,0,
2010,5,Escuintla,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,102453,3601,28.451263
1998,6,Santa Rosa,0,Todos,PRIMARIA DE NIÑOS,TODOS,51338,0,
2007,2,El Progreso,0,Todos,PRIMARIA DE NIÑOS,TODOS,28505,1043,27.329817
1999,3,Sacatepéquez,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,24953,0,
2004,14,Quiché,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,3318,124,26.758064
1994,2,El Progreso,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,1384,0,
2014,20,Chiquimula,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,460,23,20
1997,6,Santa Rosa,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,444,0,
2016,11,Retalhuleu,0,Todos,PRIMARIA DE NIÑOS,TODOS,49584,0,
2005,11,Retalhuleu,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,3835,221,17.352941
2008,21,Jalapa,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,54026,1793,30.131622
2015,17,Petén,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,91548,4818,19.001245
2002,3,Sacatepéquez,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,7700,0,
2004,18,Izabal,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,5559,260,21.380769
1998,6,Santa Rosa,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,748,0,
2016,21,Jalapa,0,Todos,PRIMARIA DE NIÑOS,TODOS,54549,0,
2012,1,Guatemala,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,132,7,18.857142
1995,12,San Marcos,0,Todos,PRIMARIA DE NIÑOS,TODOS,120782,0,
2016,6,Santa Rosa,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,4440,0,
1998,11,Retalhuleu,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,36187,0,
2009,4,Chimaltenango,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,59,2,29.5
2004,8,Totonicapán,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,3824,153,24.993464
2003,4,Chimaltenango,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,58,3,19.333333
2003,20,Chiquimula,0,Todos,PRIMARIA DE NIÑOS,TODOS,56826,2109,26.944523
2011,14,Quiché,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,4193,224,18.71875
1994,14,Quiché,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,2983,0,
1993,1,Guatemala,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,396,0,
1999,12,San Marcos,0,Todos,PRIMARIA DE NIÑOS,TODOS,155784,0,
2012,20,Chiquimula,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,64326,3043,21.139007
2012,16,Alta Verapaz,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,210634,8041,26.195
1994,8,Totonicapán,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,39181,0,
2008,17,Petén,0,Todos,PRIMARIA DE NIÑOS,TODOS,104492,3445,30.331494
2011,16,Alta Verapaz,0,Todos,PRIMARIA DE NIÑOS,TODOS,225503,8386,26.890412
1997,10,Suchitepéquez,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,49153,0,
2005,14,Quiché,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,317,10,31.7
2011,21,Jalapa,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,60360,2461,24.526615
1993,15,Baja Verapaz,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,856,0,
2008,17,Petén,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,237,10,23.7
2001,8,Totonicapán,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,3547,0,
2014,12,San Marcos,0,Todos,PRIMARIA DE NIÑOS,TODOS,184928,8135,22.73239
2008,15,Baja Verapaz,0,Todos,PRIMARIA DE NIÑOS,TODOS,52295,1994,26.226178
2012,12,San Marcos,0,Todos,PRIMARIA DE NIÑOS,TODOS,200873,8117,24.747197
2013,21,Jalapa,0,Todos,PRIMARIA DE NIÑOS,TODOS,58182,2563,22.700741
2002,2,El Progreso,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,23391,0,
2004,22,Jutiapa,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,194,8,24.25
2009,9,Quetzaltenango,0,Todos,PRIMARIA DE NIÑOS,TODOS,152183,5234,29.07585
1999,1,Guatemala,0,Todos,PRIMARIA DE NIÑOS,TODOS,355581,0,
1998,10,Suchitepéquez,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,46824,0,
2015,4,Chimaltenango,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,11885,1054,11.276091
2006,4,Chimaltenango,0,Todos,PRIMARIA DE NIÑOS,TODOS,95867,3169,30.251498
2011,13,Huehuetenango,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,226842,7992,28.383633
2014,22,Jutiapa,0,Todos,PRIMARIA DE NIÑOS,TODOS,76815,3525,21.791489
2000,1,Guatemala,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,122516,0,
2012,6,Santa Rosa,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,60895,2647,23.005289
2014,6,Santa Rosa,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,56443,2475,22.805252
1994,19,Zacapa,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,3147,0,
2007,10,Suchitepéquez,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,82625,2614,31.608645
2006,21,Jalapa,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,2250,127,17.716535
2015,20,Chiquimula,0,Todos,PRIMARIA DE NIÑOS,TODOS,67103,3487,19.243762
2000,11,Retalhuleu,0,Todos,PRIMARIA DE NIÑOS,TODOS,45768,0,
2013,19,Zacapa,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,35400,1728,20.486111
2009,7,Sololá,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,4000,201,19.900497
2012,5,Escuintla,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,485,26,18.653846
1992,6,Santa Rosa,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,43047,0,
2001,10,Suchitepéquez,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,7032,0,
2014,1,Guatemala,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,148,7,21.142857
2003,4,Chimaltenango,0,Todos,PRIMARIA DE NIÑOS,TODOS,84591,2914,29.029169
1999,4,Chimaltenango,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,57975,0,
2013,12,San Marcos,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,73,3,24.333333
2013,4,Chimaltenango,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,41,2,20.5
1993,12,San Marcos,0,Todos,PRIMARIA DE NIÑOS,TODOS,115224,0,
2009,3,Sacatepéquez,0,Todos,PRIMARIA DE NIÑOS,TODOS,48918,1805,27.101385
1995,11,Retalhuleu,0,Todos,PRIMARIA DE NIÑOS,TODOS,39472,0,
2014,1,Guatemala,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,288018,10145,28.390142
2013,8,Totonicapán,0,Todos,PRIMARIA DE NIÑOS,TODOS,78447,3313,23.678539
2015,22,Jutiapa,0,Todos,PRIMARIA DE NIÑOS,TODOS,74068,3649,20.298163
2008,4,Chimaltenango,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,87497,2841,30.797958
2012,10,Suchitepéquez,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,86445,3372,25.63612
1993,12,San Marcos,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,497,0,
2002,4,Chimaltenango,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,45,0,
2015,16,Alta Verapaz,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,6011,502,11.974103
2013,4,Chimaltenango,0,Todos,PRIMARIA DE NIÑOS,TODOS,98471,4263,23.098991
2006,13,Huehuetenango,0,Todos,PRIMARIA DE NIÑOS,TODOS,192995,5861,32.928681
1992,21,Jalapa,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,27767,0,
2008,12,San Marcos,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,7781,339,22.952802
2006,14,Quiché,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,154083,4713,32.693189
2002,15,Baja Verapaz,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,1248,0,
1996,19,Zacapa,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,41,0,
2009,11,Retalhuleu,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,56473,2021,27.943097
1999,9,Quetzaltenango,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,16005,0,
2002,4,Chimaltenango,0,Todos,PRIMARIA DE NIÑOS,TODOS,81610,0,
1994,4,Chimaltenango,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,8118,0,
1996,22,Jutiapa,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,60123,0,
2013,17,Petén,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,206,9,22.888888
2003,14,Quiché,0,Todos,PRIMARIA DE NIÑOS,TODOS,134558,4230,31.810401
2008,5,Escuintla,0,Todos,PRIMARIA DE NIÑOS,TODOS,115725,3795,30.494071
2012,21,Jalapa,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,58004,2317,25.034095
2010,10,Suchitepéquez,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,6423,391,16.427109
2002,14,Quiché,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,48,0,
2007,4,Chimaltenango,0,Todos,PRIMARIA DE NIÑOS,TODOS,97669,3295,29.641578
1997,22,Jutiapa,0,Todos,PRIMARIA DE NIÑOS,TODOS,63246,0,
2012,9,Quetzaltenango,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,124217,5178,23.989378
1996,1,Guatemala,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,112337,0,
2015,14,Quiché,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,4412,355,12.428169
1999,15,Baja Verapaz,0,Todos,PRIMARIA DE NIÑOS,TODOS,35710,0,
1998,3,Sacatepéquez,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,6612,0,
1993,16,Alta Verapaz,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,47697,0,
1999,10,Suchitepéquez,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,58684,0,
2011,15,Baja Verapaz,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,2005,137,14.635036
2002,16,Alta Verapaz,0,Todos,PRIMARIA DE NIÑOS,TODOS,135440,0,
2009,14,Quiché,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,4137,189,21.888888
1997,17,Petén,0,Todos,PRIMARIA DE NIÑOS,TODOS,48582,0,
1994,18,Izabal,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,8367,0,
2004,20,Chiquimula,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,391,14,27.928571
2010,3,Sacatepéquez,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,38256,1196,31.986622
2006,2,El Progreso,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,2051,104,19.721153
2010,22,Jutiapa,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,4442,236,18.822033
2000,18,Izabal,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,48882,0,
1994,1,Guatemala,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,474,0,
2013,1,Guatemala,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,140,7,20
2015,3,Sacatepéquez,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,34694,1448,23.959944
2005,22,Jutiapa,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,3933,167,23.550898
2009,1,Guatemala,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,140260,7194,19.496802
2011,9,Quetzaltenango,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,70,5,14
2000,16,Alta Verapaz,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,46,0,
1997,12,San Marcos,0,Todos,PRIMARIA DE NIÑOS,TODOS,125348,0,
2013,7,Sololá,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,3505,305,11.491803
2011,2,El Progreso,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,27114,1199,22.613844
2016,1,Guatemala,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,280643,0,
2014,5,Escuintla,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,94080,3849,24.442712
2014,4,Chimaltenango,0,Todos,PRIMARIA DE NIÑOS,TODOS,96508,4280,22.548598
1998,12,San Marcos,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,9566,0,
2003,2,El Progreso,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,23652,850,27.825882
1992,11,Retalhuleu,0,Todos,PRIMARIA DE NIÑOS,TODOS,37085,0,
2003,17,Petén,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,2629,124,21.201612
2015,5,Escuintla,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,14074,1229,11.451586
2009,19,Zacapa,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,63,3,21
1993,21,Jalapa,0,Todos,PRIMARIA DE NIÑOS,TODOS,30546,0,
2005,21,Jalapa,0,Todos,PRIMARIA DE NIÑOS,TODOS,52854,1755,30.116239
2006,22,Jutiapa,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,82447,2487,33.151186
1992,21,Jalapa,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,0,0,
2013,11,Retalhuleu,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,3520,359,9.805013
2005,6,Santa Rosa,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,61405,1874,32.766808
2005,10,Suchitepéquez,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,323,10,32.3
2016,20,Chiquimula,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,5798,0,
1994,15,Baja Verapaz,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,854,0,
1992,21,Jalapa,0,Todos,PRIMARIA DE NIÑOS,TODOS,28753,0,
2001,11,Retalhuleu,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,43608,0,
2004,19,Zacapa,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,31941,1178,27.114601
2005,16,Alta Verapaz,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,162575,4944,32.883292
2011,18,Izabal,0,Todos,PRIMARIA DE NIÑOS,PRIVADO,5782,374,15.459893
1995,10,Suchitepéquez,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,45585,0,
2001,14,Quiché,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,46,0,
2010,6,Santa Rosa,0,Todos,PRIMARIA DE NIÑOS,TODOS,68076,2756,24.701015
1996,3,Sacatepéquez,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,24898,0,
2004,17,Petén,0,Todos,PRIMARIA DE NIÑOS,TODOS,93785,2990,31.36622
1998,7,Sololá,0,Todos,PRIMARIA DE NIÑOS,TODOS,44962,0,
1995,1,Guatemala,0,Todos,PRIMARIA DE NIÑOS,OFICIAL,209879,0,
2010,12,San Marcos,0,Todos,PRIMARIA DE NIÑOS,MUNICIPAL,78,4,19.5
